subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	147	8	7	1129	workbench	images_THINGS/object_images/workbench/workbench_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/workbench/workbench_07s.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	148	8	8	1088	slipper	images_THINGS/object_images/slipper/slipper_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/slipper/slipper_02s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	149	8	9	1102	crab	images_THINGS/object_images/crab/crab_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/crab/crab_02s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	150	8	10	1033	helmet	images_THINGS/object_images/helmet/helmet_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helmet/helmet_11s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	151	8	11	1141	peach	images_THINGS/object_images/peach/peach_09n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/peach/peach_09n.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	152	8	12	1130	showerhead	images_THINGS/object_images/showerhead/showerhead_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/showerhead/showerhead_05s.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	153	8	13	1150	chick	images_THINGS/object_images/chick/chick_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/chick/chick_10s.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	154	8	14	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	155	8	15	1094	onion	images_THINGS/object_images/onion/onion_03n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/onion/onion_03n.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	156	8	16	1153	donut	images_THINGS/object_images/donut/donut_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/donut/donut_15s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	157	8	17	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	False	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	158	8	18	1014	shark	images_THINGS/object_images/shark/shark_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shark/shark_07s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	159	8	19	1025	llama	images_THINGS/object_images/llama/llama_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/llama/llama_05s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	160	8	20	1148	broccoli	images_THINGS/object_images/broccoli/broccoli_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/broccoli/broccoli_09s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	161	9	1	1147	lemonade	images_THINGS/object_images/lemonade/lemonade_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lemonade/lemonade_01b.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	162	9	2	1083	shirt	images_THINGS/object_images/shirt/shirt_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shirt/shirt_03s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	163	9	3	1041	octopus	images_THINGS/object_images/octopus/octopus_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/octopus/octopus_09s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	164	9	4	1018	coffee	images_THINGS/object_images/coffee/coffee_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/coffee/coffee_15s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	165	9	5	1136	snake	images_THINGS/object_images/snake/snake_16n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/snake/snake_16n.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	166	9	6	1044	raccoon	images_THINGS/object_images/raccoon/raccoon_08n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/raccoon/raccoon_08n.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	167	9	7	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	168	9	8	1128	toad	images_THINGS/object_images/toad/toad_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/toad/toad_01b.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	169	9	9	1043	ostrich	images_THINGS/object_images/ostrich/ostrich_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ostrich/ostrich_15s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	170	9	10	1099	tricycle	images_THINGS/object_images/tricycle/tricycle_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tricycle/tricycle_12s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	171	9	11	1117	hamster	images_THINGS/object_images/hamster/hamster_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/hamster/hamster_07s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	172	9	12	1030	puffin	images_THINGS/object_images/puffin/puffin_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/puffin/puffin_02s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	173	9	13	1080	camcorder	images_THINGS/object_images/camcorder/camcorder_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/camcorder/camcorder_07s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	174	9	14	1070	dragonfly	images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	175	9	15	1007	mirror	images_THINGS/object_images/mirror/mirror_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mirror/mirror_08s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	176	9	16	1059	zucchini	images_THINGS/object_images/zucchini/zucchini_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/zucchini/zucchini_02s.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	177	9	17	1158	bulldozer	images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	178	9	18	1051	yacht	images_THINGS/object_images/yacht/yacht_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/yacht/yacht_05s.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	179	9	19	1076	groundhog	images_THINGS/object_images/groundhog/groundhog_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/groundhog/groundhog_01b.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	180	9	20	1122	webcam	images_THINGS/object_images/webcam/webcam_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/webcam/webcam_08s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	181	10	1	1052	wallpaper	images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	182	10	2	1142	piglet	images_THINGS/object_images/piglet/piglet_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/piglet/piglet_07s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	183	10	3	1064	fly	images_THINGS/object_images/fly/fly_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/fly/fly_17s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	184	10	4	1060	squirrel	images_THINGS/object_images/squirrel/squirrel_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/squirrel/squirrel_12n.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	185	10	5	1048	sombrero	images_THINGS/object_images/sombrero/sombrero_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sombrero/sombrero_11s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	186	10	6	1009	papaya	images_THINGS/object_images/papaya/papaya_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/papaya/papaya_08s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	187	10	7	1072	blackberry	images_THINGS/object_images/blackberry/blackberry_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/blackberry/blackberry_08s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	188	10	8	1089	unicycle	images_THINGS/object_images/unicycle/unicycle_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/unicycle/unicycle_08s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	189	10	9	1075	filing_cabinet	images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	190	10	10	1029	sheep	images_THINGS/object_images/sheep/sheep_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sheep/sheep_06s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	191	10	11	1069	rollerblade	images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	192	10	12	1126	helicopter	images_THINGS/object_images/helicopter/helicopter_20s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helicopter/helicopter_20s.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	193	10	13	1019	videocassette	images_THINGS/object_images/videocassette/videocassette_07n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/videocassette/videocassette_07n.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	194	10	14	1005	ottoman	images_THINGS/object_images/ottoman/ottoman_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ottoman/ottoman_05s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	195	10	15	1116	praying_mantis	images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	196	10	16	1022	shoe	images_THINGS/object_images/shoe/shoe_01s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shoe/shoe_01s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	197	10	17	1066	giraffe	images_THINGS/object_images/giraffe/giraffe_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/giraffe/giraffe_17s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	198	10	18	1004	dalmatian	images_THINGS/object_images/dalmatian/dalmatian_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dalmatian/dalmatian_02s.jpg	True	False	1
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	199	10	19	1157	barnacle	images_THINGS/object_images/barnacle/barnacle_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/barnacle/barnacle_11s.jpg	True	True	2
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	200	10	20	1024	lab_coat	images_THINGS/object_images/lab_coat/lab_coat_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lab_coat/lab_coat_08s.jpg	True	False	1
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	1	1	1	1096	beaver	images_THINGS/object_images/beaver/beaver_13n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/beaver/beaver_13n.jpg	True	False	1
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	2	1	2	1124	nightshirt	images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	3	1	3	1006	cardinal	images_THINGS/object_images/cardinal/cardinal_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cardinal/cardinal_02s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	4	1	4	1071	mongoose	images_THINGS/object_images/mongoose/mongoose_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mongoose/mongoose_10s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	5	1	5	1077	bison	images_THINGS/object_images/bison/bison_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bison/bison_08s.jpg	True	False	1
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	6	1	6	1159	pear	images_THINGS/object_images/pear/pear_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pear/pear_09s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	7	1	7	1062	antelope	images_THINGS/object_images/antelope/antelope_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/antelope/antelope_12n.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	8	1	8	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	9	1	9	1015	moose	images_THINGS/object_images/moose/moose_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/moose/moose_02s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	10	1	10	1092	bunkbed	images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	11	1	11	1001	limousine	images_THINGS/object_images/limousine/limousine_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/limousine/limousine_03s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	12	1	12	1160	clam	images_THINGS/object_images/clam/clam_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/clam/clam_06s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	13	1	13	1020	television	images_THINGS/object_images/television/television_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/television/television_07s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	14	1	14	1104	speaker	images_THINGS/object_images/speaker/speaker_19n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/speaker/speaker_19n.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	15	1	15	1134	sleeping_bag	images_THINGS/object_images/sleeping_bag/sleeping_bag_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sleeping_bag/sleeping_bag_07s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	16	1	16	1147	lemonade	images_THINGS/object_images/lemonade/lemonade_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lemonade/lemonade_01b.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	17	1	17	1121	sunglasses	images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	True	False	2
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	18	1	18	1035	lizard	images_THINGS/object_images/lizard/lizard_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lizard/lizard_01b.jpg	True	False	1
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	19	1	19	1052	wallpaper	images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	True	False	2
