row	subject_folder	trigger	category	is_repeat	epoch_valid	artifact_status	usable_after_rejection	peak_abs_uv	rms_uv	mean_uv	std_uv
990	melina	1069	rollerblade	False	True	pass	True	61.216400	13.531282	-0.000002	13.531281
991	melina	1126	helicopter	True	True	pass	True	58.144123	10.706590	0.000008	10.706590
992	melina	1019	videocassette	False	True	pass	True	35.066700	7.583699	-0.000002	7.583699
993	melina	1005	ottoman	False	True	pass	True	37.881683	7.087357	0.000001	7.087357
994	melina	1116	praying_mantis	False	True	pass	True	37.287319	6.771902	-0.000004	6.771901
995	melina	1022	shoe	False	True	pass	True	70.876732	14.041113	0.000002	14.041114
996	melina	1066	giraffe	False	True	pass	True	109.555908	9.713508	-0.000001	9.713508
997	melina	1004	dalmatian	False	True	pass	True	44.661678	7.159577	-0.000011	7.159577
998	melina	1157	barnacle	True	True	pass	True	36.906799	7.125781	-0.000004	7.125781
999	melina	1024	lab_coat	False	True	pass	True	48.609692	8.900815	0.000000	8.900815
1000	zar	1096	beaver	False	True	review	False	402.215454	31.937782	-0.000010	31.937784
1001	zar	1124	nightshirt	False	True	pass	True	62.512150	13.071418	-0.000011	13.071418
1002	zar	1006	cardinal	False	True	pass	True	43.835415	10.971213	-0.000007	10.971213
1003	zar	1071	mongoose	False	True	pass	True	58.856003	12.896322	0.000008	12.896322
1004	zar	1077	bison	False	True	pass	True	56.812679	11.923055	-0.000002	11.923055
1005	zar	1159	pear	False	True	pass	True	54.152546	11.311177	0.000024	11.311177
1006	zar	1062	antelope	False	True	pass	True	50.372005	13.060138	0.000023	13.060138
1007	zar	1145	rocking_chair	False	True	pass	True	43.329212	9.564687	0.000016	9.564687
1008	zar	1015	moose	False	True	pass	True	55.332199	10.461222	0.000011	10.461223
1009	zar	1092	bunkbed	False	True	pass	True	63.035198	10.343196	-0.000014	10.343195
1010	zar	1001	limousine	False	True	pass	True	54.913826	14.556247	-0.000003	14.556247
1011	zar	1160	clam	False	True	pass	True	51.581669	11.712791	-0.000016	11.712790
1012	zar	1020	television	False	True	pass	True	66.982796	11.172956	-0.000005	11.172956
1013	zar	1104	speaker	False	True	pass	True	52.081993	12.302674	-0.000020	12.302675
1014	zar	1134	sleeping_bag	False	True	pass	True	59.765835	13.103942	-0.000005	13.103942
1015	zar	1147	lemonade	False	True	pass	True	64.560577	13.920429	-0.000004	13.920429
1016	zar	1121	sunglasses	False	True	pass	True	48.689354	12.695403	-0.000015	12.695403
1017	zar	1035	lizard	False	True	pass	True	59.908543	13.114552	-0.000008	13.114552
1018	zar	1052	wallpaper	False	True	pass	True	46.652405	8.190387	0.000002	8.190387
1019	zar	1132	polar_bear	False	True	pass	True	56.739189	14.364364	0.000002	14.364364
1020	zar	1071	mongoose	True	True	review	False	343.623688	27.125248	-0.000004	27.125248
1021	zar	1150	chick	False	True	pass	True	53.417450	11.506981	-0.000003	11.506981
1022	zar	1134	sleeping_bag	True	True	pass	True	42.546146	9.004107	0.000004	9.004107
1023	zar	1053	reindeer	False	True	pass	True	75.737823	14.123664	0.000012	14.123663
1024	zar	1060	squirrel	False	True	pass	True	72.527382	13.780915	-0.000002	13.780915
1025	zar	1001	limousine	True	True	pass	True	66.564987	12.884791	0.000007	12.884792
1026	zar	1115	marshmallow	False	True	pass	True	63.361172	13.457719	-0.000008	13.457719
1027	zar	1159	pear	True	True	pass	True	73.587875	14.688465	0.000003	14.688465
1028	zar	1012	burrito	False	True	pass	True	88.154533	13.415034	0.000009	13.415034
1029	zar	1036	ladybug	False	True	pass	True	49.648289	12.310862	-0.000013	12.310862
1030	zar	1045	goose	False	True	review	False	260.124176	16.421692	-0.000002	16.421694
1031	zar	1095	mouse2	False	True	pass	True	93.419235	15.581632	-0.000005	15.581632
1032	zar	1144	tarantula	False	True	pass	True	71.194267	15.417346	0.000008	15.417346
1033	zar	1057	eggnog	False	True	pass	True	57.716515	11.368519	-0.000004	11.368519
1034	zar	1112	hard_disk	False	True	pass	True	76.374580	14.723094	0.000003	14.723094
1035	zar	1108	possum	False	True	pass	True	70.149193	13.378711	-0.000007	13.378711
1036	zar	1160	clam	True	True	pass	True	243.549103	21.718796	-0.000001	21.718796
1037	zar	1031	fish	False	True	pass	True	80.918106	14.648572	-0.000003	14.648572
1038	zar	1016	ant	False	True	pass	True	47.109283	11.773984	-0.000011	11.773984
1039	zar	1118	candy_bar	False	True	pass	True	64.814125	13.731328	-0.000021	13.731328
1040	zar	1050	artichoke	False	True	review	False	286.552521	20.721058	0.000005	20.721058
1041	zar	1157	barnacle	False	True	pass	True	59.213795	9.097132	0.000011	9.097132
1042	zar	1098	stool	False	True	pass	True	78.528969	11.409966	0.000014	11.409966
1043	zar	1073	bull	False	True	pass	True	49.210827	9.846465	-0.000003	9.846465
1044	zar	1020	television	True	True	pass	True	65.518402	13.912437	-0.000008	13.912436
1045	zar	1151	tractor	False	True	pass	True	76.259827	12.959377	0.000001	12.959378
1046	zar	1119	star_fruit	False	True	pass	True	64.980553	12.134254	0.000002	12.134254
1047	zar	1011	raspberry	False	True	pass	True	84.708313	17.316168	0.000011	17.316168
1048	zar	1137	lamb	False	True	review	False	264.843201	20.510223	0.000028	20.510221
1049	zar	1104	speaker	True	True	pass	True	92.590347	18.245560	0.000023	18.245560
1050	zar	1110	jet	False	True	review	False	316.043304	20.974337	0.000003	20.974337
1051	zar	1144	tarantula	True	True	review	False	261.344269	18.123655	0.000004	18.123655
1052	zar	1006	cardinal	True	True	review	False	262.966949	18.429945	-0.000004	18.429945
1053	zar	1097	sandwich	False	True	review	False	385.520782	31.177971	-0.000016	31.177971
1054	zar	1090	garlic	False	True	pass	True	77.678810	15.131544	0.000011	15.131544
1055	zar	1101	boat	False	True	pass	True	237.017685	18.911215	-0.000007	18.911215
1056	zar	1132	polar_bear	True	True	pass	True	180.645996	14.982680	-0.000001	14.982680
1057	zar	1047	drawer	False	True	pass	True	44.455143	10.325500	-0.000023	10.325500
1058	zar	1026	asparagus	False	True	pass	True	75.890686	17.080641	-0.000029	17.080641
1059	zar	1046	tiramisu	False	True	pass	True	73.117752	13.198956	-0.000001	13.198957
1060	zar	1110	jet	True	True	pass	True	56.077869	9.878054	-0.000001	9.878054
1061	zar	1149	mole	False	True	pass	True	63.543159	11.974175	-0.000008	11.974175
1062	zar	1023	wolf	False	True	pass	True	60.915844	11.964710	0.000005	11.964710
1063	zar	1125	sundae	False	True	pass	True	59.502666	13.873550	-0.000013	13.873549
1064	zar	1037	steamroller	False	True	pass	True	84.132896	12.689179	0.000005	12.689179
1065	zar	1120	owl	False	True	pass	True	76.016327	14.097847	-0.000011	14.097847
1066	zar	1015	moose	True	True	pass	True	64.975586	14.428202	-0.000005	14.428203
1067	zar	1121	sunglasses	True	True	pass	True	93.922691	16.159569	-0.000006	16.159569
1068	zar	1049	rat	False	True	pass	True	70.328003	12.870493	-0.000005	12.870492
1069	zar	1032	pants	False	True	pass	True	54.269299	11.378754	0.000015	11.378754
1070	zar	1063	car	False	True	pass	True	73.974617	13.466068	0.000006	13.466068
1071	zar	1118	candy_bar	True	True	pass	True	88.241508	15.482685	-0.000040	15.482685
1072	zar	1092	bunkbed	True	True	pass	True	101.107063	20.720312	-0.000013	20.720312
1073	zar	1038	cupcake	False	True	pass	True	81.977127	15.484584	0.000011	15.484584
1074	zar	1061	taco	False	True	review	False	479.915955	52.337513	-0.000004	52.337513
1075	zar	1130	showerhead	False	True	pass	True	86.616798	16.322544	0.000001	16.322544
1076	zar	1143	mango	False	True	pass	True	90.342552	15.829802	-0.000036	15.829802
1077	zar	1123	sorbet	False	True	pass	True	62.073948	11.980078	0.000007	11.980078
1078	zar	1013	banana	False	True	pass	True	86.516243	16.757601	-0.000008	16.757601
1079	zar	1139	earwig	False	True	pass	True	49.076653	11.955472	-0.000008	11.955472
1080	zar	1079	puppy	False	True	pass	True	69.466438	9.375371	-0.000006	9.375371
1081	zar	1082	necklace	False	True	pass	True	87.383690	14.930647	-0.000008	14.930647
1082	zar	1131	eel	False	True	pass	True	67.253738	16.103746	-0.000022	16.103746
1083	zar	1143	mango	True	True	review	False	350.350342	31.829540	0.000033	31.829540
1084	zar	1109	wasp	False	True	pass	True	77.585800	16.552235	0.000011	16.552235
1085	zar	1046	tiramisu	True	True	pass	True	100.609642	18.505165	0.000014	18.505165
1086	zar	1133	cockatoo	False	True	review	False	254.448242	22.539089	0.000014	22.539089
1087	zar	1002	pea	False	True	pass	True	93.127785	18.614542	-0.000004	18.614540
1088	zar	1135	pony	False	True	pass	True	87.721924	15.270920	-0.000002	15.270920
1089	zar	1125	sundae	True	True	review	False	478.107971	57.033375	0.000045	57.033375
1090	zar	1124	nightshirt	True	True	pass	True	47.931110	9.936831	-0.000009	9.936831
1091	zar	1140	kayak	False	True	pass	True	94.097382	15.846486	0.000017	15.846486
1092	zar	1059	zucchini	False	True	pass	True	79.169594	13.375950	0.000021	13.375950
1093	zar	1040	panda	False	True	pass	True	55.388313	11.905599	-0.000005	11.905599
1094	zar	1061	taco	True	True	pass	True	218.097321	15.997567	0.000002	15.997568
1095	zar	1107	omelet	False	True	pass	True	45.380066	9.239055	-0.000006	9.239055
1096	zar	1086	pasta	False	True	pass	True	61.314693	11.159905	0.000002	11.159905
1097	zar	1010	pineapple	False	True	pass	True	86.403946	13.209198	0.000006	13.209198
1098	zar	1127	space_shuttle	False	True	pass	True	67.468895	15.945249	-0.000023	15.945249
1099	zar	1155	kale	False	True	pass	True	62.678417	12.915178	0.000011	12.915178
1100	zar	1152	speedboat	False	True	pass	True	42.609138	7.944181	-0.000009	7.944181
1101	zar	1008	keyboard	False	True	pass	True	45.794662	10.871417	0.000006	10.871417
1102	zar	1042	eagle	False	True	pass	True	53.366402	9.549861	0.000026	9.549861
1103	zar	1028	meatball	False	True	pass	True	63.578674	12.546564	0.000018	12.546565
1104	zar	1062	antelope	True	True	pass	True	50.031197	11.209121	-0.000002	11.209121
1105	zar	1085	frog	False	True	pass	True	46.698784	11.242188	-0.000007	11.242188
1106	zar	1074	cobra	False	True	pass	True	59.063480	11.196735	-0.000009	11.196735
1107	zar	1103	blazer	False	True	pass	True	61.581253	14.604805	-0.000011	14.604805
1108	zar	1017	carrot	False	True	pass	True	58.202644	11.341023	0.000006	11.341023
1109	zar	1126	helicopter	False	True	pass	True	169.548859	13.645846	-0.000021	13.645846
1110	zar	1106	swordfish	False	True	pass	True	70.032555	12.396182	-0.000017	12.396183
1111	zar	1068	radio	False	True	pass	True	45.362431	10.985703	0.000023	10.985703
1112	zar	1100	champagne	False	True	pass	True	40.879997	9.658487	0.000004	9.658488
1113	zar	1084	cheetah	False	True	pass	True	53.810917	11.919633	-0.000007	11.919633
1114	zar	1120	owl	True	True	pass	True	38.568073	9.392292	0.000001	9.392292
1115	zar	1129	workbench	False	True	pass	True	48.920860	10.535362	0.000025	10.535362
1116	zar	1053	reindeer	True	True	pass	True	52.607269	9.986390	0.000014	9.986390
1117	zar	1039	sailboat	False	True	pass	True	70.839973	15.149427	0.000038	15.149427
1118	zar	1111	creme_brulee	False	True	pass	True	66.575531	11.972648	0.000011	11.972648
1119	zar	1012	burrito	True	True	pass	True	92.374832	17.219902	0.000002	17.219902
1120	zar	1067	taffy	False	True	pass	True	120.725204	13.300715	0.000009	13.300716
1121	zar	1084	cheetah	True	True	pass	True	166.439728	11.550004	-0.000013	11.550004
1122	zar	1082	necklace	True	True	pass	True	94.872093	17.305609	-0.000013	17.305609
1123	zar	1051	yacht	False	True	pass	True	52.118111	11.692751	-0.000021	11.692751
1124	zar	1091	kitten	False	True	pass	True	41.514393	8.770568	-0.000009	8.770568
1125	zar	1081	police_car	False	True	pass	True	64.718910	11.988372	0.000004	11.988372
1126	zar	1154	chandelier	False	True	pass	True	58.480370	11.876379	0.000023	11.876379
1127	zar	1087	bathrobe	False	True	pass	True	54.958027	10.408464	-0.000003	10.408464
1128	zar	1065	cabinet	False	True	pass	True	59.171417	12.378668	-0.000011	12.378668
1129	zar	1114	spinach	False	True	pass	True	56.338066	12.633271	0.000009	12.633271
1130	zar	1138	ping-pong_table	False	True	pass	True	66.229866	16.839170	0.000037	16.839170
1131	zar	1113	firetruck	False	True	pass	True	71.447693	13.681454	-0.000005	13.681453
1132	zar	1021	tea	False	True	pass	True	218.050385	20.460850	0.000004	20.460850
1133	zar	1023	wolf	True	True	pass	True	60.351818	12.939207	-0.000009	12.939208
1134	zar	1093	duckling	False	True	pass	True	51.532269	10.879123	-0.000006	10.879124
1135	zar	1146	cheesecake	False	True	review	False	327.463837	18.064804	0.000003	18.064804
1136	zar	1045	goose	True	True	pass	True	56.311058	13.293587	0.000013	13.293588
1137	zar	1156	coconut	False	True	pass	True	45.263535	9.987043	0.000021	9.987043
1138	zar	1058	loveseat	False	True	pass	True	52.390369	11.043931	-0.000015	11.043931
1139	zar	1055	seagull	False	True	pass	True	60.630398	10.920202	0.000002	10.920203
1140	zar	1056	leggings	False	True	pass	True	235.979996	15.874427	-0.000001	15.874427
1141	zar	1054	bathtub	False	True	review	False	307.286163	21.726410	-0.000000	21.726410
1142	zar	1034	bracelet1	False	True	pass	True	87.671638	12.738810	0.000013	12.738810
1143	zar	1003	shorts	False	True	pass	True	53.815323	11.379215	0.000005	11.379215
1144	zar	1078	sea_urchin	False	True	pass	True	61.592335	11.587696	-0.000003	11.587696
1145	zar	1105	gorilla	False	True	pass	True	78.633858	16.309282	0.000007	16.309282
1146	zar	1129	workbench	True	True	pass	True	62.737877	11.552897	-0.000002	11.552897
1147	zar	1088	slipper	False	True	pass	True	85.209679	16.895302	-0.000007	16.895302
1148	zar	1102	crab	False	True	pass	True	63.623264	13.697186	0.000018	13.697186
1149	zar	1033	helmet	False	True	pass	True	100.970421	20.496397	0.000002	20.496397
1150	zar	1141	peach	False	True	pass	True	217.711716	15.313193	-0.000014	15.313193
1151	zar	1130	showerhead	True	True	review	False	261.178955	23.999495	-0.000004	23.999495
1152	zar	1150	chick	True	True	pass	True	67.740799	12.715888	0.000015	12.715889
1153	zar	1145	rocking_chair	True	True	pass	True	64.206589	12.583893	-0.000003	12.583892
1154	zar	1094	onion	False	True	pass	True	67.946457	13.008155	-0.000014	13.008155
1155	zar	1153	donut	False	True	pass	True	46.527519	8.530482	-0.000004	8.530482
1156	zar	1027	memory_stick	False	True	pass	True	52.529549	11.598089	0.000001	11.598089
1157	zar	1014	shark	False	True	pass	True	55.762798	11.765186	0.000010	11.765186
1158	zar	1025	llama	False	True	pass	True	51.514427	11.415941	-0.000022	11.415941
1159	zar	1148	broccoli	False	True	pass	True	87.730278	13.807346	-0.000014	13.807345
1160	zar	1147	lemonade	True	True	pass	True	101.587631	10.635973	0.000014	10.635974
1161	zar	1083	shirt	False	True	pass	True	86.365906	17.960835	0.000021	17.960835
1162	zar	1041	octopus	False	True	pass	True	57.502792	10.575587	0.000008	10.575587
1163	zar	1018	coffee	False	True	pass	True	45.671890	11.135847	-0.000014	11.135846
1164	zar	1136	snake	False	True	pass	True	67.298264	11.654468	0.000003	11.654468
1165	zar	1044	raccoon	False	True	pass	True	61.337254	12.272376	0.000006	12.272376
1166	zar	1027	memory_stick	True	True	pass	True	51.733017	10.470758	0.000003	10.470759
1167	zar	1128	toad	False	True	pass	True	78.722786	12.091033	-0.000005	12.091033
1168	zar	1043	ostrich	False	True	pass	True	59.578705	11.962711	-0.000019	11.962711
1169	zar	1099	tricycle	False	True	pass	True	60.538761	12.325074	0.000012	12.325074
1170	zar	1117	hamster	False	True	pass	True	58.034267	13.297362	-0.000016	13.297363
1171	zar	1030	puffin	False	True	review	False	366.298767	36.004070	-0.000020	36.004070
1172	zar	1080	camcorder	False	True	pass	True	64.350670	12.386192	-0.000003	12.386193
1173	zar	1070	dragonfly	False	True	pass	True	53.696548	10.415748	0.000010	10.415748
1174	zar	1007	mirror	False	True	pass	True	43.578392	9.294894	0.000019	9.294894
1175	zar	1059	zucchini	True	True	pass	True	46.544724	9.934422	0.000008	9.934422
1176	zar	1158	bulldozer	False	True	pass	True	57.340183	11.439347	0.000010	11.439347
1177	zar	1051	yacht	True	True	pass	True	51.885288	10.989090	-0.000002	10.989090
1178	zar	1076	groundhog	False	True	review	False	306.476715	30.121494	-0.000022	30.121494
1179	zar	1122	webcam	False	True	pass	True	100.605957	18.102093	-0.000006	18.102093
1180	zar	1052	wallpaper	True	True	pass	True	217.065094	15.082189	-0.000006	15.082189
1181	zar	1142	piglet	False	True	review	False	354.633636	25.499422	0.000012	25.499422
1182	zar	1064	fly	False	True	pass	True	63.418655	12.257604	-0.000001	12.257604
1183	zar	1060	squirrel	True	True	pass	True	57.652103	9.000385	0.000002	9.000385
1184	zar	1048	sombrero	False	True	pass	True	65.612411	12.244757	-0.000003	12.244757
1185	zar	1009	papaya	False	True	pass	True	59.788418	6.793121	-0.000002	6.793121
1186	zar	1072	blackberry	False	True	pass	True	63.384933	14.646568	-0.000006	14.646568
1187	zar	1089	unicycle	False	True	pass	True	53.005749	13.178273	-0.000004	13.178274
1188	zar	1075	filing_cabinet	False	True	pass	True	174.327667	14.243989	0.000008	14.243989
1189	zar	1029	sheep	False	True	pass	True	73.491348	13.334472	0.000004	13.334472
1190	zar	1069	rollerblade	False	True	pass	True	77.112953	13.375381	-0.000001	13.375381
1191	zar	1126	helicopter	True	True	pass	True	48.008808	13.724295	-0.000002	13.724295
1192	zar	1019	videocassette	False	True	pass	True	69.689919	11.172812	0.000001	11.172812
1193	zar	1005	ottoman	False	True	pass	True	50.580730	11.379404	0.000002	11.379404
1194	zar	1116	praying_mantis	False	True	pass	True	54.990963	11.351826	0.000001	11.351826
1195	zar	1022	shoe	False	True	pass	True	59.512394	11.573613	-0.000004	11.573613
1196	zar	1066	giraffe	False	True	pass	True	59.591576	16.768002	0.000004	16.768002
1197	zar	1004	dalmatian	False	True	pass	True	68.333717	12.896690	-0.000001	12.896690
1198	zar	1157	barnacle	True	True	pass	True	61.825840	14.349194	0.000002	14.349194
1199	zar	1024	lab_coat	False	True	review	False	250.142166	23.688765	-0.000008	23.688765
