subject_folder	channel	freq_hz	psd_uV2_per_Hz
zar	Fp1	75.000000	0.00556935137138
zar	Fp1	76.000000	0.00752539839596
zar	Fp1	77.000000	0.00496578263119
zar	Fp1	78.000000	0.00220056483522
zar	Fp1	79.000000	0.00157241197303
zar	Fp1	80.000000	0.000654278555885
zar	AF3	1.000000	5.51674795151
zar	AF3	2.000000	1.15192818642
zar	AF3	3.000000	0.0616239868104
zar	AF3	4.000000	0.182919576764
zar	AF3	5.000000	0.081603102386
zar	AF3	6.000000	0.00841854140162
zar	AF3	7.000000	0.00939873512834
zar	AF3	8.000000	0.0497706569731
zar	AF3	9.000000	0.0364671722054
zar	AF3	10.000000	0.0102115757763
zar	AF3	11.000000	0.00847860984504
zar	AF3	12.000000	0.0312081370503
zar	AF3	13.000000	0.00163660629187
zar	AF3	14.000000	0.0109548382461
zar	AF3	15.000000	0.0102323181927
zar	AF3	16.000000	0.0119697749615
zar	AF3	17.000000	0.00234259059653
zar	AF3	18.000000	0.00279190856963
zar	AF3	19.000000	0.00311466050334
zar	AF3	20.000000	0.0129329487681
zar	AF3	21.000000	0.000645117368549
zar	AF3	22.000000	0.00994035229087
zar	AF3	23.000000	0.0100288167596
zar	AF3	24.000000	9.88409883576e-05
zar	AF3	25.000000	0.00171136274002
zar	AF3	26.000000	0.00523668108508
zar	AF3	27.000000	0.0019796686247
zar	AF3	28.000000	0.000831029203255
zar	AF3	29.000000	0.00164813548326
zar	AF3	30.000000	0.00052475836128
zar	AF3	31.000000	0.000719936098903
zar	AF3	32.000000	0.000873454846442
zar	AF3	33.000000	0.00067501392914
zar	AF3	34.000000	0.00154771865346
zar	AF3	35.000000	0.00170679262374
zar	AF3	36.000000	0.000314309145324
zar	AF3	37.000000	0.000194056177861
zar	AF3	38.000000	0.000591580115724
zar	AF3	39.000000	0.00179799832404
zar	AF3	40.000000	0.00165849353652
zar	AF3	41.000000	0.002505781129
zar	AF3	42.000000	0.000830420001876
zar	AF3	43.000000	0.000279304076685
zar	AF3	44.000000	0.00223228055984
zar	AF3	45.000000	0.00106871500611
zar	AF3	46.000000	4.77755202155e-05
zar	AF3	47.000000	0.000845809292514
zar	AF3	48.000000	0.000722960510757
zar	AF3	49.000000	0.0010797707364
zar	AF3	50.000000	0.00184043264017
zar	AF3	51.000000	0.000231838857871
zar	AF3	52.000000	0.000476097600767
zar	AF3	53.000000	0.000819551816676
zar	AF3	54.000000	0.000288062350592
zar	AF3	55.000000	0.000407611543778
zar	AF3	56.000000	0.000431854597991
zar	AF3	57.000000	0.000130214524688
zar	AF3	58.000000	2.82500095636e-05
zar	AF3	59.000000	0.000230702542467
zar	AF3	60.000000	0.000186747536645
zar	AF3	61.000000	0.000665162340738
zar	AF3	62.000000	0.000249200180406
zar	AF3	63.000000	0.000142531076563
zar	AF3	64.000000	4.81121569464e-05
zar	AF3	65.000000	0.000333139352733
zar	AF3	66.000000	0.000699628610164
zar	AF3	67.000000	0.000904649845324
zar	AF3	68.000000	0.000377110292902
zar	AF3	69.000000	0.000309594266582
zar	AF3	70.000000	0.000379217439331
zar	AF3	71.000000	4.45519108325e-05
zar	AF3	72.000000	6.577950262e-05
zar	AF3	73.000000	4.99454108649e-05
zar	AF3	74.000000	0.000251125951763
zar	AF3	75.000000	0.00021076160192
zar	AF3	76.000000	0.000290319469059
zar	AF3	77.000000	0.000164076584042
zar	AF3	78.000000	0.000176539004315
zar	AF3	79.000000	0.000102394311398
zar	AF3	80.000000	0.000406266248319
zar	FC2	1.000000	8.8330078125
zar	FC2	2.000000	2.73651099205
zar	FC2	3.000000	0.133617728949
zar	FC2	4.000000	0.0979984104633
zar	FC2	5.000000	0.0864684432745
zar	FC2	6.000000	0.0128181409091
zar	FC2	7.000000	0.0167572014034
zar	FC2	8.000000	0.0400669761002
zar	FC2	9.000000	0.0279141869396
zar	FC2	10.000000	0.001935090404
zar	FC2	11.000000	0.000757796573453
zar	FC2	12.000000	0.0122328763828
zar	FC2	13.000000	0.00222484464757
zar	FC2	14.000000	0.0090950820595
zar	FC2	15.000000	0.0051140608266
zar	FC2	16.000000	0.0149489222094
zar	FC2	17.000000	0.00246267369948
zar	FC2	18.000000	0.000772059895098
zar	FC2	19.000000	0.00869860686362
zar	FC2	20.000000	0.0171737018973
zar	FC2	21.000000	0.00267477263696
zar	FC2	22.000000	0.00174858153332
zar	FC2	23.000000	0.00156858505215
zar	FC2	24.000000	0.000525493524037
zar	FC2	25.000000	2.69665761152e-05
zar	FC2	26.000000	0.000406969542382
zar	FC2	27.000000	0.00353664974682
zar	FC2	28.000000	0.00243053212762
zar	FC2	29.000000	0.000283406057861
zar	FC2	30.000000	0.00194672099315
zar	FC2	31.000000	0.00466440385208
zar	FC2	32.000000	0.00232595601119
zar	FC2	33.000000	0.00111448927782
zar	FC2	34.000000	0.00115218118299
zar	FC2	35.000000	0.00037189151044
zar	FC2	36.000000	0.000100067103631
zar	FC2	37.000000	5.51446210011e-05
zar	FC2	38.000000	0.000990362255834
zar	FC2	39.000000	0.00182358152233
zar	FC2	40.000000	0.00333372340538
zar	FC2	41.000000	0.000851656775922
zar	FC2	42.000000	9.20152742765e-05
zar	FC2	43.000000	0.00104919925798
zar	FC2	44.000000	0.00129324954469
zar	FC2	45.000000	0.000781428767368
zar	FC2	46.000000	0.000234604245634
zar	FC2	47.000000	0.000132045912324
zar	FC2	48.000000	2.36875312112e-05
zar	FC2	49.000000	0.000858431740198
zar	FC2	50.000000	0.00164156220853
zar	FC2	51.000000	0.00196048687212
zar	FC2	52.000000	0.00135576969478
zar	FC2	53.000000	0.000760862661991
zar	FC2	54.000000	0.000626937369816
zar	FC2	55.000000	0.000107938329165
zar	FC2	56.000000	8.96402561921e-05
zar	FC2	57.000000	0.000262328510871
zar	FC2	58.000000	0.000726513273548
zar	FC2	59.000000	0.000979540869594
zar	FC2	60.000000	0.000360684935004
zar	FC2	61.000000	0.000542694004253
zar	FC2	62.000000	0.00268793292344
zar	FC2	63.000000	0.00150651496369
zar	FC2	64.000000	5.31451769348e-05
zar	FC2	65.000000	8.22669026093e-05
zar	FC2	66.000000	4.25895996159e-05
zar	FC2	67.000000	0.000437191920355
zar	FC2	68.000000	0.000102721263829
zar	FC2	69.000000	0.0003968103847
zar	FC2	70.000000	0.00079302402446
zar	FC2	71.000000	0.000773712527007
zar	FC2	72.000000	0.00147329445463
zar	FC2	73.000000	0.00144086836372
zar	FC2	74.000000	0.000294081983157
zar	FC2	75.000000	0.000171771724126
zar	FC2	76.000000	3.12966403726e-05
zar	FC2	77.000000	0.000202187991817
zar	FC2	78.000000	5.12359001732e-05
zar	FC2	79.000000	0.00053573702462
zar	FC2	80.000000	0.000705357524566
zar	Cz	1.000000	5.53993654251
zar	Cz	2.000000	1.28841507435
zar	Cz	3.000000	0.0938723087311
zar	Cz	4.000000	0.140192583203
zar	Cz	5.000000	0.0735149309039
zar	Cz	6.000000	0.00607194006443
zar	Cz	7.000000	0.00575901940465
zar	Cz	8.000000	0.0487244985998
zar	Cz	9.000000	0.0371198914945
zar	Cz	10.000000	0.0138454595581
zar	Cz	11.000000	0.00171860936098
zar	Cz	12.000000	0.0350420922041
zar	Cz	13.000000	0.00367511762306
zar	Cz	14.000000	0.00377255911008
zar	Cz	15.000000	0.0069866059348
zar	Cz	16.000000	0.0171515215188
zar	Cz	17.000000	0.00517098512501
zar	Cz	18.000000	0.00205158349127
zar	Cz	19.000000	0.00266540702432
zar	Cz	20.000000	0.0130795063451
zar	Cz	21.000000	0.000353396375431
zar	Cz	22.000000	0.00814771652222
zar	Cz	23.000000	0.0153044695035
zar	Cz	24.000000	0.00124351656996
zar	Cz	25.000000	0.000166737736436
zar	Cz	26.000000	0.000607392576057
zar	Cz	27.000000	0.000505712989252
zar	Cz	28.000000	0.000113275345939
zar	Cz	29.000000	0.000109484273707
zar	Cz	30.000000	0.000183148542419
zar	Cz	31.000000	0.000552828947548
zar	Cz	32.000000	0.00103063648567
zar	Cz	33.000000	0.00152498739772
zar	Cz	34.000000	0.00181455363054
zar	Cz	35.000000	0.000848771713208
zar	Cz	36.000000	5.61140659556e-05
zar	Cz	37.000000	6.71140660415e-05
zar	Cz	38.000000	6.69830769766e-05
zar	Cz	39.000000	0.00067908357596
zar	Cz	40.000000	0.000489629397634
zar	Cz	41.000000	0.00251460424624
zar	Cz	42.000000	0.000589722767472
zar	Cz	43.000000	0.00083399633877
zar	Cz	44.000000	0.00131532328669
zar	Cz	45.000000	0.000570316507947
zar	Cz	46.000000	0.000696061877534
zar	Cz	47.000000	0.000920324120671
zar	Cz	48.000000	0.000991348759271
zar	Cz	49.000000	0.000212774422835
zar	Cz	50.000000	0.000827500072774
zar	Cz	51.000000	0.000283979228698
zar	Cz	52.000000	0.000531213940121
zar	Cz	53.000000	0.000525493756868
zar	Cz	54.000000	0.000392740999814
zar	Cz	55.000000	0.00100904272404
zar	Cz	56.000000	0.00106139655691
zar	Cz	57.000000	0.000363064231351
zar	Cz	58.000000	7.12239270797e-05
zar	Cz	59.000000	3.05168014165e-05
zar	Cz	60.000000	0.000420130061684
zar	Cz	61.000000	0.00109636259731
zar	Cz	62.000000	0.000562073721085
zar	Cz	63.000000	0.00051749945851
zar	Cz	64.000000	0.000512144237291
zar	Cz	65.000000	0.000338453595759
zar	Cz	66.000000	0.000201807488338
zar	Cz	67.000000	0.000290744530503
zar	Cz	68.000000	9.26171414903e-05
zar	Cz	69.000000	0.000173447915586
zar	Cz	70.000000	0.000203363146284
zar	Cz	71.000000	3.67892898794e-05
zar	Cz	72.000000	4.57642890979e-05
zar	Cz	73.000000	6.68751017656e-05
zar	Cz	74.000000	0.000276411883533
zar	Cz	75.000000	6.43709572614e-05
zar	Cz	76.000000	3.65742962458e-05
zar	Cz	77.000000	0.000203788498766
zar	Cz	78.000000	0.000134767324198
zar	Cz	79.000000	5.37287196494e-05
zar	Cz	80.000000	4.52157873951e-05
zar	CP2	1.000000	0.455751657486
zar	CP2	2.000000	0.127111464739
zar	CP2	3.000000	0.00293455366045
zar	CP2	4.000000	0.00641771405935
zar	CP2	5.000000	0.0196711849421
zar	CP2	6.000000	0.00505260378122
zar	CP2	7.000000	0.00382533879019
zar	CP2	8.000000	0.00487147225067
zar	CP2	9.000000	0.00580298993737
zar	CP2	10.000000	0.0229357294738
zar	CP2	11.000000	0.00761022884399
zar	CP2	12.000000	0.00142673833761
zar	CP2	13.000000	0.000280389242107
zar	CP2	14.000000	0.00328558473848
zar	CP2	15.000000	0.00611446658149
zar	CP2	16.000000	0.00305880140513
zar	CP2	17.000000	0.00181855075061
zar	CP2	18.000000	0.00690942956135
zar	CP2	19.000000	0.0110956337303
zar	CP2	20.000000	0.0143013447523
zar	CP2	21.000000	0.00574199249968
zar	CP2	22.000000	0.00340031716041
zar	CP2	23.000000	0.00161197478883
zar	CP2	24.000000	0.000798888271675
zar	CP2	25.000000	0.00102842296474
zar	CP2	26.000000	0.00053312437376
zar	CP2	27.000000	0.000227752607316
zar	CP2	28.000000	0.00108463678043
zar	CP2	29.000000	0.00207726028748
zar	CP2	30.000000	0.00078292802209
zar	CP2	31.000000	0.00185417570174
zar	CP2	32.000000	0.00157547811978
zar	CP2	33.000000	0.000760551076382
zar	CP2	34.000000	0.00075613631634
zar	CP2	35.000000	0.000601740612183
zar	CP2	36.000000	0.000374666065909
zar	CP2	37.000000	0.000420410680817
zar	CP2	38.000000	0.00094170687953
zar	CP2	39.000000	0.00112428795546
zar	CP2	40.000000	0.000666383712087
zar	CP2	41.000000	0.000258489046246
zar	CP2	42.000000	0.000120274722576
zar	CP2	43.000000	9.68838867266e-05
zar	CP2	44.000000	0.0003916270216
zar	CP2	45.000000	0.000504098425154
zar	CP2	46.000000	0.000483284937218
zar	CP2	47.000000	0.00103754445445
zar	CP2	48.000000	8.42471199576e-05
zar	CP2	49.000000	0.000312976626446
zar	CP2	50.000000	0.00010613232007
zar	CP2	51.000000	0.000219446839765
zar	CP2	52.000000	0.000241457295488
zar	CP2	53.000000	0.000511167629156
zar	CP2	54.000000	7.91316415416e-05
zar	CP2	55.000000	0.000222201240831
zar	CP2	56.000000	0.0001633951033
zar	CP2	57.000000	8.25690804049e-05
zar	CP2	58.000000	0.000275394879282
zar	CP2	59.000000	4.48089485872e-05
zar	CP2	60.000000	0.00135239702649
zar	CP2	61.000000	0.000835628481582
zar	CP2	62.000000	0.000172643078258
zar	CP2	63.000000	0.000118464238767
zar	CP2	64.000000	0.000536070205271
zar	CP2	65.000000	0.000610905815847
zar	CP2	66.000000	0.000102448815596
zar	CP2	67.000000	0.00049523281632
zar	CP2	68.000000	0.000408659718232
zar	CP2	69.000000	0.000141907992656
zar	CP2	70.000000	0.000621447106823
zar	CP2	71.000000	0.000518825603649
zar	CP2	72.000000	0.000440539239207
zar	CP2	73.000000	0.000438038405264
zar	CP2	74.000000	0.000244044553256
zar	CP2	75.000000	0.000306229339913
zar	CP2	76.000000	0.00076636945596
zar	CP2	77.000000	0.000373767339624
zar	CP2	78.000000	8.54510217323e-05
zar	CP2	79.000000	0.000636955664959
zar	CP2	80.000000	0.000112999623525
zar	PO3	1.000000	18.1930599213
zar	PO3	2.000000	4.7072687149
zar	PO3	3.000000	0.468433409929
zar	PO3	4.000000	0.128948614001
zar	PO3	5.000000	0.143702417612
zar	PO3	6.000000	0.014692703262
zar	PO3	7.000000	0.00632806075737
zar	PO3	8.000000	0.0889886319637
zar	PO3	9.000000	0.0534530058503
zar	PO3	10.000000	0.0239865481853
zar	PO3	11.000000	0.0147462710738
zar	PO3	12.000000	0.0239519663155
zar	PO3	13.000000	0.0102742193267
zar	PO3	14.000000	0.0023037570063
zar	PO3	15.000000	0.00408680737019
zar	PO3	16.000000	0.00847226474434
zar	PO3	17.000000	0.00510439323261
zar	PO3	18.000000	0.00556799490005
zar	PO3	19.000000	0.000168291342561
zar	PO3	20.000000	0.00206382223405
zar	PO3	21.000000	0.00116543925833
zar	PO3	22.000000	0.000739928742405
zar	PO3	23.000000	0.00292037427425
zar	PO3	24.000000	0.00376026239246
zar	PO3	25.000000	0.00368284666911
zar	PO3	26.000000	0.00753117073327
zar	PO3	27.000000	0.00303135206923
zar	PO3	28.000000	0.00219861534424
zar	PO3	29.000000	0.00411815894768
zar	PO3	30.000000	0.00132554804441
zar	PO3	31.000000	0.000131906286697
zar	PO3	32.000000	0.000499470334034
zar	PO3	33.000000	0.00124118104577
zar	PO3	34.000000	0.00166271452326
zar	PO3	35.000000	0.000345112814102
zar	PO3	36.000000	0.0015831713099
zar	PO3	37.000000	0.000646725471597
zar	PO3	38.000000	0.0031000552699
zar	PO3	39.000000	0.00187865074258
zar	PO3	40.000000	0.00235287449323
zar	PO3	41.000000	0.00188615173101
zar	PO3	42.000000	0.0015191755956
zar	PO3	43.000000	0.00286669377238
zar	PO3	44.000000	0.00142163282726
zar	PO3	45.000000	4.16996372223e-05
zar	PO3	46.000000	4.98963781865e-05
zar	PO3	47.000000	0.00097829150036
zar	PO3	48.000000	0.00025326339528
zar	PO3	49.000000	0.000577026512474
zar	PO3	50.000000	0.00149431265891
zar	PO3	51.000000	0.000812368758488
zar	PO3	52.000000	0.000362956081517
zar	PO3	53.000000	0.000764291151427
zar	PO3	54.000000	0.000929655041546
zar	PO3	55.000000	0.000677962962072
zar	PO3	56.000000	9.92096756818e-05
zar	PO3	57.000000	0.000444449135102
zar	PO3	58.000000	0.000174273445737
zar	PO3	59.000000	0.000376564828912
zar	PO3	60.000000	0.000635174685158
zar	PO3	61.000000	0.00045709463302
zar	PO3	62.000000	8.13791775727e-05
zar	PO3	63.000000	0.000617964135017
zar	PO3	64.000000	0.00117508263793
zar	PO3	65.000000	0.00127536966465
zar	PO3	66.000000	0.00251023215242
zar	PO3	67.000000	0.00144162157085
zar	PO3	68.000000	0.000175635577762
zar	PO3	69.000000	0.000506962416694
zar	PO3	70.000000	0.00011796005856
zar	PO3	71.000000	0.000142187564052
zar	PO3	72.000000	0.000344069354469
zar	PO3	73.000000	0.000117050476547
zar	PO3	74.000000	0.000360213191016
zar	PO3	75.000000	3.32532908942e-05
zar	PO3	76.000000	0.00150040455628
zar	PO3	77.000000	0.000524565984961
zar	PO3	78.000000	0.000246562005486
zar	PO3	79.000000	0.000166983460076
zar	PO3	80.000000	0.00107849459164
zar	O1	1.000000	19.7010784149
zar	O1	2.000000	5.0722784996
zar	O1	3.000000	0.543161094189
zar	O1	4.000000	0.126810997725
zar	O1	5.000000	0.171414405107
zar	O1	6.000000	0.0262910500169
zar	O1	7.000000	0.00388267985545
zar	O1	8.000000	0.0948025658727
zar	O1	9.000000	0.0574013441801
zar	O1	10.000000	0.0232838336378
zar	O1	11.000000	0.0124244922772
zar	O1	12.000000	0.0339556336403
zar	O1	13.000000	0.00692378403619
zar	O1	14.000000	0.00253356434405
zar	O1	15.000000	0.00322986254469
zar	O1	16.000000	0.0103245498613
zar	O1	17.000000	0.00294652674347
zar	O1	18.000000	0.00776789197698
zar	O1	19.000000	0.000248831463978
zar	O1	20.000000	0.000736032205168
zar	O1	21.000000	0.00051489105681
zar	O1	22.000000	0.000466422381578
zar	O1	23.000000	0.00086062180344
zar	O1	24.000000	0.00326231634244
zar	O1	25.000000	0.00452607823536
zar	O1	26.000000	0.00701228808612
zar	O1	27.000000	0.00123102648649
zar	O1	28.000000	0.0021063326858
zar	O1	29.000000	0.00302906916477
zar	O1	30.000000	0.000500355148688
zar	O1	31.000000	0.00103624572512
zar	O1	32.000000	0.00211480841972
zar	O1	33.000000	0.00306779029779
zar	O1	34.000000	0.00446015037596
zar	O1	35.000000	0.000499749090523
zar	O1	36.000000	0.00162904418539
zar	O1	37.000000	0.00175763585139
zar	O1	38.000000	0.00438763806596
zar	O1	39.000000	0.00200050906278
zar	O1	40.000000	0.00360581977293
zar	O1	41.000000	0.00237523298711
zar	O1	42.000000	0.00137796858326
zar	O1	43.000000	0.00226631062105
zar	O1	44.000000	0.000446072372142
zar	O1	45.000000	6.89072185196e-05
zar	O1	46.000000	0.000403122830903
zar	O1	47.000000	0.00132417457644
zar	O1	48.000000	0.000428606086643
zar	O1	49.000000	0.000397390249418
zar	O1	50.000000	0.00096761691384
zar	O1	51.000000	0.000368868233636
zar	O1	52.000000	0.000737157824915
zar	O1	53.000000	0.000691482156981
zar	O1	54.000000	0.000351812690496
zar	O1	55.000000	0.000331789167831
zar	O1	56.000000	0.000469800608698
zar	O1	57.000000	0.00135178514756
zar	O1	58.000000	8.69243813213e-05
zar	O1	59.000000	0.000304112967569
zar	O1	60.000000	0.000890674244147
zar	O1	61.000000	0.000349784822902
zar	O1	62.000000	0.000774618296418
zar	O1	63.000000	6.20382415946e-05
zar	O1	64.000000	0.000303185719531
zar	O1	65.000000	0.000283278990537
zar	O1	66.000000	0.000305089633912
zar	O1	67.000000	0.00105110404547
zar	O1	68.000000	0.000146803475218
zar	O1	69.000000	5.16448926646e-05
zar	O1	70.000000	6.08753316556e-06
zar	O1	71.000000	0.000404841353884
zar	O1	72.000000	0.00195345608518
zar	O1	73.000000	0.0012365472503
zar	O1	74.000000	9.71136032604e-05
zar	O1	75.000000	4.53982029285e-05
zar	O1	76.000000	0.000762623560149
zar	O1	77.000000	0.000179246795597
zar	O1	78.000000	0.000641961058136
zar	O1	79.000000	0.000182045463589
zar	O1	80.000000	0.000141732642078
zar	Oz	1.000000	15.4511442184
zar	Oz	2.000000	3.21411442757
zar	Oz	3.000000	0.530487120152
zar	Oz	4.000000	0.251820027828
zar	Oz	5.000000	0.101716771722
zar	Oz	6.000000	0.0739137455821
zar	Oz	7.000000	0.0319374240935
zar	Oz	8.000000	0.134990572929
zar	Oz	9.000000	0.0287368521094
zar	Oz	10.000000	0.13614320755
zar	Oz	11.000000	0.0741769149899
zar	Oz	12.000000	0.00959674082696
zar	Oz	13.000000	0.00649607460946
zar	Oz	14.000000	0.00648690527305
zar	Oz	15.000000	0.00379153690301
zar	Oz	16.000000	0.0127355987206
zar	Oz	17.000000	0.00840249937028
zar	Oz	18.000000	0.00116205762606
zar	Oz	19.000000	0.00268423487432
zar	Oz	20.000000	0.00188173667993
zar	Oz	21.000000	0.00609139166772
zar	Oz	22.000000	0.00303143425845
zar	Oz	23.000000	0.00238070404157
zar	Oz	24.000000	0.00299141276628
zar	Oz	25.000000	0.00585645111278
zar	Oz	26.000000	0.0158204529434
zar	Oz	27.000000	0.00712295016274
zar	Oz	28.000000	0.0012934358092
zar	Oz	29.000000	0.00412553735077
zar	Oz	30.000000	0.00977693405002
zar	Oz	31.000000	0.00734821893275
zar	Oz	32.000000	0.00499605573714
zar	Oz	33.000000	0.00380261801183
zar	Oz	34.000000	0.000594453362282
zar	Oz	35.000000	0.00137508043554
zar	Oz	36.000000	6.79302902427e-05
zar	Oz	37.000000	0.00222330284305
zar	Oz	38.000000	0.00476002786309
zar	Oz	39.000000	0.00291435676627
zar	Oz	40.000000	0.00203966209665
zar	Oz	41.000000	0.00365499453619
zar	Oz	42.000000	0.00123653188348
zar	Oz	43.000000	8.7386884843e-05
zar	Oz	44.000000	0.000154794470291
zar	Oz	45.000000	0.000477073597722
zar	Oz	46.000000	0.00057844328694
zar	Oz	47.000000	0.00104897178244
zar	Oz	48.000000	0.00291604688391
zar	Oz	49.000000	0.00208863522857
zar	Oz	50.000000	0.00110608770046
zar	Oz	51.000000	0.000900633342098
zar	Oz	52.000000	0.00116284471005
zar	Oz	53.000000	0.000361762678949
zar	Oz	54.000000	0.000145274869283
zar	Oz	55.000000	1.93324121938e-05
zar	Oz	56.000000	0.00239214696921
zar	Oz	57.000000	0.00389264454134
zar	Oz	58.000000	0.0010487253312
zar	Oz	59.000000	0.000189272192074
zar	Oz	60.000000	0.000139743395266
zar	Oz	61.000000	2.61112691078e-05
zar	Oz	62.000000	0.000108805572381
zar	Oz	63.000000	0.000269512820523
zar	Oz	64.000000	0.000368999491911
zar	Oz	65.000000	0.000699414988048
zar	Oz	66.000000	0.000710769731086
zar	Oz	67.000000	0.000416338356445
zar	Oz	68.000000	0.000552364857867
zar	Oz	69.000000	0.000141670796438
zar	Oz	70.000000	0.000324750493746
zar	Oz	71.000000	0.000493231986184
zar	Oz	72.000000	2.61228597083e-05
zar	Oz	73.000000	0.000355770753231
zar	Oz	74.000000	0.000737856840715
zar	Oz	75.000000	0.000448686012533
zar	Oz	76.000000	0.000494151841849
zar	Oz	77.000000	2.73527475656e-05
zar	Oz	78.000000	0.000137617535074
zar	Oz	79.000000	0.000542691210285
zar	Oz	80.000000	0.000439586001448
zar	O2	1.000000	16.2012062073
zar	O2	2.000000	2.70528125763
zar	O2	3.000000	0.465689867735
zar	O2	4.000000	0.459903508425
zar	O2	5.000000	0.0942411124706
zar	O2	6.000000	0.0956961736083
zar	O2	7.000000	0.0577882677317
zar	O2	8.000000	0.142714068294
zar	O2	9.000000	0.0247415807098
zar	O2	10.000000	0.0563112534583
zar	O2	11.000000	0.0558167882264
zar	O2	12.000000	0.0281893443316
zar	O2	13.000000	0.00253202812746
zar	O2	14.000000	0.0120507450774
zar	O2	15.000000	0.000377668795409
zar	O2	16.000000	0.0246068462729
zar	O2	17.000000	0.00391124095768
zar	O2	18.000000	0.00177703110967
zar	O2	19.000000	0.0129516478628
zar	O2	20.000000	0.0178513471037
zar	O2	21.000000	0.0146267851815
zar	O2	22.000000	0.0119629716501
zar	O2	23.000000	0.00200474378653
zar	O2	24.000000	2.95598456432e-05
zar	O2	25.000000	0.000462153315311
zar	O2	26.000000	0.000339119782439
zar	O2	27.000000	0.0064851064235
zar	O2	28.000000	0.00811282172799
zar	O2	29.000000	0.00921063590795
zar	O2	30.000000	0.0064986133948
zar	O2	31.000000	0.000169483799255
zar	O2	32.000000	9.52136033447e-05
zar	O2	33.000000	0.000563941663131
zar	O2	34.000000	0.00101813580841
zar	O2	35.000000	0.00171238405164
zar	O2	36.000000	0.00277891429141
zar	O2	37.000000	0.00125626276713
zar	O2	38.000000	0.00208309688605
zar	O2	39.000000	0.00388532760553
zar	O2	40.000000	0.000495436892379
zar	O2	41.000000	0.000265671638772
zar	O2	42.000000	0.00164944143035
zar	O2	43.000000	0.000100045552244
zar	O2	44.000000	4.10265565733e-05
zar	O2	45.000000	0.000563786714338
zar	O2	46.000000	0.00149342557415
zar	O2	47.000000	0.000800128036644
zar	O2	48.000000	4.48654391221e-05
zar	O2	49.000000	0.00108465878293
zar	O2	50.000000	0.000842960027512
zar	O2	51.000000	0.000616945733782
zar	O2	52.000000	0.00140244653448
zar	O2	53.000000	0.000513056176715
zar	O2	54.000000	6.76331328577e-05
zar	O2	55.000000	0.000280863401713
zar	O2	56.000000	0.00222829333507
zar	O2	57.000000	0.000997242168523
zar	O2	58.000000	0.00122112967074
zar	O2	59.000000	0.00434972299263
zar	O2	60.000000	0.00118353776634
zar	O2	61.000000	1.45109188452e-05
zar	O2	62.000000	0.000301169318845
zar	O2	63.000000	0.000219644076424
zar	O2	64.000000	0.000677178963087
zar	O2	65.000000	0.00173383427318
zar	O2	66.000000	0.00158518657554
zar	O2	67.000000	0.000423182122177
zar	O2	68.000000	0.000425713864388
zar	O2	69.000000	0.000753891828936
zar	O2	70.000000	0.000248553464189
zar	O2	71.000000	2.73872974503e-05
zar	O2	72.000000	0.000297519436572
zar	O2	73.000000	5.08468474436e-05
zar	O2	74.000000	0.000501824484672
zar	O2	75.000000	2.70288601314e-05
zar	O2	76.000000	0.000185758879525
zar	O2	77.000000	0.000702934339643
zar	O2	78.000000	0.00140521512367
zar	O2	79.000000	0.000389126304071
zar	O2	80.000000	0.000489687372465
zar	PO4	1.000000	15.4174852371
zar	PO4	2.000000	2.63192248344
zar	PO4	3.000000	0.422229856253
zar	PO4	4.000000	0.426159054041
zar	PO4	5.000000	0.0856140702963
zar	PO4	6.000000	0.0922577679157
zar	PO4	7.000000	0.0573388300836
zar	PO4	8.000000	0.150320723653
zar	PO4	9.000000	0.0277772080153
zar	PO4	10.000000	0.0460312031209
zar	PO4	11.000000	0.0460621602833
zar	PO4	12.000000	0.0214546732605
zar	PO4	13.000000	0.00167356885504
zar	PO4	14.000000	0.0131042711437
zar	PO4	15.000000	0.000831466750242
zar	PO4	16.000000	0.0171854123473
zar	PO4	17.000000	0.00300923222676
zar	PO4	18.000000	0.000988394254819
zar	PO4	19.000000	0.014142380096
zar	PO4	20.000000	0.02462291345
zar	PO4	21.000000	0.0217198096216
zar	PO4	22.000000	0.0118185374886
zar	PO4	23.000000	0.000957271025982
zar	PO4	24.000000	0.000443265860667
zar	PO4	25.000000	0.00129335641395
zar	PO4	26.000000	0.000602172804065
zar	PO4	27.000000	0.00830409768969
zar	PO4	28.000000	0.00756134046242
zar	PO4	29.000000	0.00699702557176
zar	PO4	30.000000	0.00604831986129
zar	PO4	31.000000	0.000549221702386
zar	PO4	32.000000	0.000583088141866
zar	PO4	33.000000	0.0013477060711
zar	PO4	34.000000	0.00110279675573
zar	PO4	35.000000	0.00257530156523
zar	PO4	36.000000	0.0050600124523
zar	PO4	37.000000	0.00223010452464
zar	PO4	38.000000	0.00143321068026
zar	PO4	39.000000	0.00173705047928
zar	PO4	40.000000	0.000670413777698
zar	PO4	41.000000	0.00318077788688
zar	PO4	42.000000	0.00469762599096
zar	PO4	43.000000	0.000565646216273
zar	PO4	44.000000	0.000403643527534
zar	PO4	45.000000	0.00132869754452
zar	PO4	46.000000	0.00104108697269
zar	PO4	47.000000	0.000818507338408
zar	PO4	48.000000	3.86915962736e-06
zar	PO4	49.000000	0.000682837388013
zar	PO4	50.000000	0.000445940037025
zar	PO4	51.000000	0.000866331974976
zar	PO4	52.000000	0.00213286466897
zar	PO4	53.000000	0.00166593783069
zar	PO4	54.000000	0.000557839230169
zar	PO4	55.000000	0.000292910757707
zar	PO4	56.000000	0.00350963091478
